Date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMCR,AMD,AME,AMG,AMGN,AMP,AMT,AMZN,ANET,ANSS,ANTM,AON,AOS,APA,APD,APH,APTV,ARE,ARNC,ATO,ATVI,AVB,AVGO,AVY,AWK,AXP,AZO,BA,BAC,BAX,BBY,BDX,BEN,BIIB,BK,BKNG,BKR,BLK,BLL,BMY,BR,BSX,BWA,BXP,C,CAG,CAH,CAT,CB,CBOE,CBRE,CBS,CCI,CCL,CDNS,CDW,CE,CELG,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COO,COP,COST,COTY,CPB,CPRI,CPRT,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,CXO,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DISH,DLR,DLTR,DOV,DRE,DRI,DTE,DUK,DVA,DVN,DXC,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,ES,ESS,ETFC,ETN,ETR,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FLIR,FLS,FLT,FMC,FRC,FRT,FTI,FTNT,FTV,GD,GE,GILD,GIS,GL,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GWW,HAL,HAS,HBAN,HBI,HCA,HD,HES,HFC,HIG,HII,HLT,HOG,HOLX,HON,HP,HPE,HPQ,HRB,HRL,HSIC,HST,HSY,HUM,IBM,ICE,IDXX,IEX,IFF,ILMN,INCY,INFO,INTC,INTU,IP,IPG,IPGP,IQV,IR,IRM,ISRG,IT,ITW,IVZ,JBHT,JCI,JEC,JKHY,JNJ,JNPR,JPM,JWN,K,KEY,KEYS,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KR,KSS,KSU,L,LB,LDOS,LEG,LEN,LH,LHX,LIN,LKQ,LLY,LMT,LNC,LNT,LOW,LRCX,LUV,LVS,LW,LYB,M,MA,MAA,MAC,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MHK,MKC,MKTX,MLM,MMC,MMM,MNST,MO,MOS,MPC,MRK,MRO,MS,MSCI,MSFT,MSI,MTB,MTD,MU,MXIM,MYL,NBL,NCLH,NDAQ,NEE,NEM,NFLX,NI,NKE,NLSN,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWL,NWS,NWSA,O,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PCAR,PEAK,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PKI,PLD,PM,PNC,PNR,PNW,PPG,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PXD,PYPL,QCOM,QRVO,RCL,RE,REG,REGN,RF,RHI,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTN,SBAC,SBUX,SCHW,SEE,SHW,SIVB,SJM,SLB,SLG,SNA,SNPS,SO,SPG,SPGI,SRE,STI,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYY,T,TAP,TDG,TEL,TFX,TGT,TIF,TJX,TMO,TMUS,TPR,TRIP,TROW,TRV,TSCO,TSN,TTWO,TWTR,TXN,TXT,UA,UAA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URI,USB,UTX,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAB,WAT,WBA,WCG,WDC,WEC,WELL,WFC,WHR,WLTW,WM,WMB,WMT,WRK,WU,WY,WYNN,XEC,XEL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZBH,ZION,ZTS
11/19/19,0.017320996,0.024125892,-0.01032567,-0.003032563,0.003268266,0.000455747,0.035094616,0.000356026,0.001615958,0.011576263,-0.00232207,0.00560228,0.002108596,-0.012022921,0.012866266,-0.00369743,0.005768127,-0.000540845,-0.005699532,0.003902446,-0.013665774,0.001648354,-0.00293962,0.00708217,0.001131076,-0.009537994,0.011507937,0.000142765,-0.004304577,0.006756147,0.024821712,-0.022614272,0.011976036,0.035356063,0.018693505,-0.001646471,0.017356242,0.004739037,0.005785497,0.000148363,0.005077172,0.015712071,-0.004353737,0.008691265,-0.019898468,-0.026544766,0.000497513,0.007906347,-0.012781632,-0.000940555,-0.001609763,-0.005947493,0.010430481,0.008315108,0.021313546,0.003203159,0.003791683,0.002841353,-0.011510162,-0.006658343,-0.00060681,0.006780022,-0.024970893,0.009322017,0,0.009942671,-0.000820868,0.003955332,-0.007216953,0.002155606,-0.005030276,-0.020294917,0.012107196,0.008039729,-0.00571298,-0.003100164,0.005645137,0.009294336,-0.00589177,-0.002855378,6.54E-05,0.016850658,-0.003211424,0.0010168,-0.011916986,-0.004697966,0.018741551,0.001162479,0.003267421,-0.010885496,0.007839059,0.013959611,0.000789442,0.012937444,0.009308572,0.010336013,0.008266959,0.00037086,0.00044699,0.005283306,0.003902814,0.004483317,0.004139633,-0.005873084,-0.00272539,0.004085635,0.00050537,0.007154225,-0.00133742,-0.015725129,0.011056969,0.008289196,-0.007552434,-0.020458265,0.002497896,-0.020386222,0.004418573,0.007310944,0.007087479,-0.000140728,0.006871161,-0.009198446,0.004557553,0.006930242,0.003328895,-0.017714096,-0.014315481,-0.001937559,-0.00017523,-0.012565391,-0.00720376,-0.002852024,-0.00968873,0.004808617,-0.008969461,0.024032022,0.004944199,0.026332882,0.023817875,-0.026094022,0.012617221,-0.019989,0.000183321,0.007126567,0.001853805,0.001052609,-0.018274142,0.019284948,-0.02140252,-0.001889331,-0.007187565,-0.001139519,-0.009568137,-0.006745215,0.013262533,-0.009208624,0.016641644,-0.010218211,0.002873944,-0.01206849,0.012092223,0.000919667,0.000608587,0.004954803,-0.003101449,-0.005731338,-0.00598851,-0.003691824,0.004868358,-0.000880883,0.005033076,-0.002732837,0.00281693,-0.005586614,-0.020335413,-0.003625239,0.009726512,-0.020921787,0.024523115,-0.01288479,-0.00726962,0.003616812,0.004524302,0.01344979,0.000670032,-0.005576194,-0.004959658,0.01149125,0.005053608,0.005536573,-0.001288353,-0.01229507,0.011845179,-0.000702784,-0.008736225,0.005244792,0.011043694,0.000378152,-0.001406605,-0.002412119,-0.006553738,-0.003967586,-0.00549309,-0.007780621,0.011635007,-0.030057721,0.008532775,0.001410811,-0.00500802,-0.012896837,-0.00115353,0.004073348,-0.030440371,0.014841342,-0.054385619,-0.008833717,-0.029864601,0.001934592,-0.002906301,0.00039933,-0.018375463,0.008124889,0.001779711,-0.011071069,0.00925925,0.00499752,-0.008447345,0.000702472,0.011792074,-0.001742089,0.005930841,0.004752784,0.001563597,0.012497346,0.015622029,0.008561887,0.013775741,0.014152008,0.005143497,0.009976101,0.001716712,0.01438158,0.001961642,0.002236102,0.007544673,0.005206906,-0.000460503,0.004436489,0.015305067,0.001875605,-0.007847985,0.008635556,0,0.008934895,0.008644666,0.002986837,-7.41E-05,0.001533777,-0.00030618,-0.062582493,-0.001681195,0.007380142,0.007078276,0.00935179,-0.004593495,-0.005706184,0.003169319,-0.006454775,0.004211352,0.00094292,-0.005183243,-0.194863027,-0.003232898,-0.001790335,-0.038612227,0.003501474,-0.016053773,-0.00666225,0.016683566,0.002022237,-0.008034087,-0.018399773,0.009029533,-0.004964895,-0.003274145,-0.005108735,-0.014084465,-0.021011681,-0.003980608,-0.003701312,0.004678496,-0.019595456,-0.109004697,0.015844237,-0.00203384,-0.026824035,-0.001547697,-0.002187672,-0.004323638,0.00227198,0.004412084,0.011247584,-0.006970662,-0.00161798,0.000610802,0.008880392,-0.021926119,0.002961295,0.027341407,0.003682361,0.008847915,0.000820918,-0.007962009,-0.029168387,-0.007387931,-0.041679616,0.006180961,-0.027164661,0.006118765,0.019438631,0.0003326,0.018654843,-0.000552226,0.020537168,-0.025930528,-0.010950176,0.002321585,-0.021586361,0.00317813,0.00449332,0.002153687,0.007619472,9.91E-05,-0.007999965,-0.006052237,-0.00635382,-0.008858995,-0.023589279,-0.010301504,-0.003981947,-0.009292804,0.004503619,-0.011900466,-0.020209126,0.001275832,-0.004073316,0.000754165,-0.000775813,-0.006132564,-0.01455006,0.005495914,0.001423774,-0.011825129,-0.029516536,0.008582217,-0.00183031,-0.00749717,0.007194245,-0.008196721,0.00380434,0.011821564,0.009395765,-0.003855946,0.004632798,-0.001627956,-0.002785531,8.80E-05,0.01820209,0.01268216,-0.015685833,6.59E-05,-0.001614012,-0.000576072,-0.001008415,-0.002377469,-0.005105166,0.003435685,0.00093665,-0.010366653,-0.016130655,-0.001426566,-0.026876891,0.012444465,-0.027851505,-0.00397098,0.003885127,-0.001570496,0.000766918,0.012551777,-0.003618786,0.007363019,-0.002124356,-0.025493996,0.010894577,-0.005058937,-0.002179886,0.024353051,0.002050055,0.004011904,-0.005472192,0.016217826,-0.004284611,0.004979656,-0.005741159,-0.003207761,0.001396314,-0.011202889,-0.010954087,-0.014077942,-0.003949394,0.018099579,-0.00432139,-0.018671591,0.014351745,-0.002844938,-0.00492678,-0.000136269,-0.007322327,0.034707572,0.002049786,-0.008619768,-0.005119979,0.010045828,-0.005080496,-0.041130483,0.008660523,0.000845512,0.001622515,0.026546345,-0.009914261,-0.008669143,0.018303949,0.018040544,-0.013173024,0.000371204,-0.102182897,0.005026373,0.008712588,-0.012883457,0.006223578,0.004060089,-0.001695464,-0.00042415,0.001934239,-0.006997494,0,0.005605307,0.003902289,0.000211617,-0.019359046,0.004763193,0.001026015,0.005219848,-0.018164012,-0.006524434,-0.002350625,-0.004962816,0.017310478,-0.003103733,-0.01043095,0.003836324,-0.034039134,0.005341881,-0.008603435,0.013230046,0.020574009,0.023809524,0.005141441,0.001009444,0.003803669,0.015623578,-0.007910847,0.000503061,-0.040193858,0.002046621,0.003301094,0.000555533,-0.015227772,0.012509932,0.001156559,-0.007174881,-0.002993768,-0.001999046,0.009970475,0.003376046,0.00083228,-0.02921591,0.00722731,0.004546502,-0.010215951,0.002132556,-0.015521644,0.008925139,-0.002034971,-0.003103746,-0.000202842,0.012878777
