Date,A,AA,AAPL,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AGN,AIG,AIV,AIZ,AKAM,ALL,AMAT,AMD,AMGN,AMP,AMT,AMZN,AN,ANF,AON,APA,APD,APH,ATI,AVB,AVP,AVY,AXP,AZO,BA,BAC,BAX,BBBY,BBY,BDX,BEN,BIG,BIIB,BK,BLK,BLL,BMY,BSX,BWA,BXP,C,CAG,CAH,CAT,CB,CCL,CERN,CF,CHK,CHRW,CI,CINF,CL,CLF,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNP,CNX,COF,COG,COP,COST,CPB,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,D,DD,DE,DFS,DGX,DHI,DHR,DIS,DISCA,DLTR,DNR,DO,DOV,DRI,DTE,DUK,DVA,DVN,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQR,EQT,ETFC,ETN,ETR,EW,EXC,EXPD,EXPE,F,FAST,FCX,FDX,FE,FFIV,FHN,FII,FIS,FISV,FITB,FLIR,FLR,FLS,FMC,FSLR,FTI,FTR,GD,GE,GILD,GIS,GLW,GME,GNW,GOOG,GPC,GPS,GS,GT,GWW,HAL,HAS,HBAN,HD,HES,HIG,HOG,HP,HPQ,HRB,HRL,HST,HSY,HUM,IBM,ICE,IFF,IGT,INTC,INTU,IP,IPG,IRM,ISRG,ITW,IVZ,JBL,JCI,JCP,JNJ,JNPR,JPM,JWN,K,KEY,KIM,KLAC,KMB,KMX,KO,KR,KSS,L,LEG,LEN,LH,LLY,LM,LMT,LNC,LOW,LSI,LUV,M,MA,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDT,MET,MKC,MMC,MMM,MO,MOS,MPC,MRK,MRO,MS,MSFT,MSI,MTB,MU,MUR,MYL,NBL,NBR,NDAQ,NE,NEE,NEM,NFLX,NI,NKE,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,OI,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PBI,PCAR,PCG,PDCO,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKI,PLD,PM,PNC,PNW,PPG,PPL,PRGO,PRU,PSA,PWR,PXD,QCOM,QEP,R,RF,RHI,RL,ROK,ROP,ROST,RRC,RRD,RSG,RTN,S,SBUX,SCHW,SEE,SHW,SJM,SLB,SLM,SNA,SO,SPG,SRCL,SRE,STT,STZ,SWK,SWN,SYK,SYY,T,TAP,TDC,TEL,TER,TGT,THC,TIF,TJX,TMO,TRIP,TROW,TRV,TSN,TXN,TXT,UNH,UNM,UNP,UPS,URBN,USB,UTX,V,VAR,VFC,VLO,VMC,VNO,VRSN,VTR,VZ,WAT,WDC,WEC,WFC,WHR,WM,WMB,WMT,WPX,WU,WY,WYNN,X,XEL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZION
2020-01-02,0.0075020444023441435,-0.004184107467699927,0.022816319926071804,0.000705777350711978,0.001036107958303445,-0.0019946498225061893,0.014008050548457662,0.013379367353431926,-0.005177947608855482,-0.0010556755177786314,0.023819878759751445,-0.009765624611948964,-0.011109967495760875,0.006532717115943054,0.008506558322536995,0.005597150883859703,0.008377098677958106,-0.020716353595616077,0.00976501954086495,0.014586735080969415,0.0032903757814446433,0.01900392906313053,0.0706497562287034,-0.00402373248945298,0.015908235486586264,-0.005743657132325053,0.02715064338541917,0.005963337332110852,0.010988930980238232,0.0024004993812312136,-0.008987867950953077,-0.016383701491626268,0.009239582084295872,-0.0029041368047201255,-0.011731003771474957,0.0017730902692498773,-0.01154265159061374,0.010924577345079678,-0.0013179342758411483,0.023207260965006027,0.011924990187065276,0.026907437528061573,-0.05606932694404587,-0.005580927974173422,0.002095846312682781,-0.014241683541343031,-0.03621166549593624,-0.00839153661497305,0.011722557449353799,0.0124925375508258,-0.012215820677252465,-0.01324197314985709,0.0024325653998700236,0.013139688353838608,-0.01653850840854909,0.016773112749063124,-0.017815437513111654,-0.009687656400319655,0.019298525493379293,0.0023127367459980785,0.009443232833862947,0.0031339877210305733,-0.02806870769743397,0.03614457831325302,-0.004731395545096828,0.0022005816233263698,0.0077032576969995326,-0.010458942905438473,-0.06666660611591368,-0.006057006099043805,0.0,0.008894767630059475,0.0056297572535881635,0.025181896595094067,0.002011626044064352,-0.017982193911065703,-0.011734495396134692,-0.04858760301029175,0.006802030155790506,-0.010338903317252846,0.006612337586459738,-0.008267634330238804,-0.018818221872434426,0.026746225527792822,0.009591307198785648,0.011470450857568926,0.00635506933993768,-0.02195306290806842,-0.0016124199948444051,0.006943161699476841,-0.0017498620516344099,0.007634205896912105,-0.010383972633669414,-0.01090337977440281,0.02077805735687921,0.00565908227612133,-0.009926000089017895,-0.003412328060204417,0.010620308367131459,0.02468361989147616,-0.015882725446091817,-0.0028708587315233736,0.0070921919858044635,0.022253107946978545,0.013968424262639223,0.029813777968176414,-0.009008995248591223,-0.00953845801244102,0.002932176786384577,-0.006931012806557502,-0.001581302157583675,0.005261662240307885,-0.014301309327247824,-0.017795960966375368,0.016200430713421365,-0.013658750280752807,-0.0013556637377680758,-0.007443905518335292,0.01599791747348389,0.004536738821949049,-0.014211586157947376,-0.04954128263775481,0.015869544581301076,0.012141063250192818,-0.015609371443622733,-0.003386379681878937,-0.0035095382074269432,0.004229708347263994,0.026262289470264433,0.012903213236342914,0.007577774655358471,0.006097555213709249,0.025725806606234913,-0.02201645531725649,0.007948447252882351,-0.0024153991225044358,0.007977855793675381,0.005823550074917083,-0.0009513155146970709,0.009108675625579599,0.013059349129271647,0.014830545502743542,0.018284103657671524,0.0006010574912560518,0.022873527786552605,-0.005130625355014629,-0.11235951218486384,0.011794649845629612,0.06899645773223084,0.003847337443594112,-0.026699034139474165,0.030230131992978082,0.03782895098019834,-0.004545450112051319,0.022699716640427026,-0.003953739857548766,-0.02262441242227664,0.01909283168041398,-0.011568142694189931,0.018285485768334553,0.008581977838743926,-0.002651252510923907,-0.005968179910028293,0.005861336892925451,0.013620770773285606,0.00296199282244336,-0.002688853934220803,-0.003521898444580951,0.011678914227596149,0.0,-0.01773440980350971,-0.01725065811242188,-0.020546939049243873,-0.008949031096840199,0.010295471142456991,0.0012965436329634983,-0.011393591474379572,0.00734800632699506,0.016541381849739967,0.016149395275874667,-0.011509202781274652,-0.01688317275137019,-0.0458111375392235,0.010335760973060326,0.011412279336662667,0.0005561862701022324,0.01548510431392125,0.016949212894220578,0.0,0.0006855837859958136,0.003248068470643295,0.01212340398422973,-0.02003419713438226,-0.021978082590728643,0.0009881649204468435,-0.053597235735039384,0.024695567157727805,-0.01250455239943482,0.0209878408316988,-0.006504007327527095,-0.011383233056621922,-0.03611383954926828,0.008954036787517827,-0.009640009065815747,0.0003584953833206672,-0.009989965476730034,0.005934825241983521,0.015037619543912584,0.025656145947662523,0.012540276216153723,0.005844997793553075,-0.018655307220530104,0.015931838044545676,-0.028235267190372282,0.016075616629550593,0.0003963073386084037,0.005834523223667842,-0.018450184242133294,0.01609226590738988,0.02750188330640113,0.002674921179842249,0.01815423736199384,0.009784051478273437,0.01275255435775069,-0.01296174514594206,0.005744541500864342,0.020292494434935637,-0.013223799828288918,-0.009704209352848214,0.027551864687337835,0.011984650949526277,0.007363798382292952,0.017996909289228258,0.018516158690248252,0.003040868158247889,0.0077761845314801015,0.029936791500474014,-0.009328358474513854,0.027363145603101158,-0.028582970509656747,0.02777777777777768,0.0067227005691983255,0.0491802798135097,-0.014618469158355851,-0.0052934301081187796,0.01928482273736365,-0.023706890940902503,0.008784911766814396,0.034101843023228495,0.008383273381924905,-0.023899390262627773,0.013753660442944238,0.008353421008251649,0.01261298940351474,-0.0206112273022796,0.019592012539572767,-0.0072840475884493605,-0.017602685060776113,0.0005286231861409973,-0.014193951421038298,0.01830881897101233,-0.001688542726836717,0.03324442555249241,0.0005878562566776768,-0.008283987740149601,-0.0198511558212644,0.005183358660158621,-0.0018398808003600164,-0.0024413690516659203,-0.0057578350039080295,-0.006219293598554443,-0.0010209524046904672,0.01327271894975146,-0.01192952638564071,0.026799315620434472,0.01919151106636563,-0.003092756037225586,0.018125665951473025,-0.008301524218492062,0.00117529801174876,0.00463565878431349,-0.013566120499978629,-0.014158358767505042,-0.012820593240692624,-0.007162193824576613,0.011734569012042284,-0.007231444855235303,0.009334342339992086,0.006408147268236242,0.005213635577137277,-0.011111153496636272,0.00036826472579520875,-0.004079236331390512,0.009501163256111944,0.013393616093453353,0.014654370392934712,0.030883894932969058,0.0035217631726327525,-0.09072166306646412,0.030379777855453316,0.0022314468790090025,0.021570902502423328,0.0019193381902995466,0.01626478997904357,0.014087429554229924,-0.024102507030803744,-0.020032907566889024,-0.019110706964934776,-0.0007463331697694642,0.0033669734551011743,-0.002361239143425231,-0.01695450263923748,-0.025980197378819625,-0.018022277090253502,-0.015579618939232098,0.02098614025450929,-0.007641617645545162,0.013756478241403913,-0.045454599192765954,0.002429239310780096,-0.010287552536818234,-0.005629508966099928,-0.00667904638516037,-0.003361977999585375,0.006990878797383138,0.02185067913804284,-0.016691419600491364,0.008414401922053782,0.0014965373450459563,0.010481483381171053,0.004617231577385139,-0.0039499320342225586,0.027248911884498073,0.004089065871285769,-0.011753072100878281,0.009977504911322654,0.019730966327854205,-0.005034393261509673,0.016460889737587747,0.008186354562145226,-0.0023064808533868053,0.0021605857023170305,-0.0015179651070694744,0.02256947787653818,0.01713678193346313,0.019716943595987635,0.005719442844461131,0.015803477879603456,-0.008820086283844453,-0.015037593984962405,0.02101932325985012,-0.023380710938251004,-0.005700362868408693,0.0060346830684450126,0.03387429469873093,-0.016914291783672653,-0.0009293538618881936,0.006236007432777191,0.002281521045272683,-0.0096964396667093,0.0008415189043871063,-0.0021833867154970044,-0.022031371824501433,-0.026821236848610486,0.03406071255591714,-0.05170904123383557,-0.017483077350870957,0.039685026245601884,0.016050483894739287,0.006008131324812149,0.0016273765942294016,0.01345345280209087,0.014295589834432354,0.010015417490417011
