Obj,Risk,Return,ActualReturn,NumAssets
0.00242639829467166,0.000808396737397055,0.00289796305815327,0.0231166874617153,3
0.00241840302834135,0.00079707233454943,0.00289000415961643,0.0229119879511471,3
0.00241055559783695,0.000786184572929265,0.00288226634159451,0.0227129745380947,3
0.00240284992771354,0.000775710560339738,0.00287474051858688,0.0225194135473177,3
0.00239528027092865,0.000765628905847179,0.00286741809620108,0.0223310839346698,3
0.00238784118694875,0.000755919602341576,0.00286029093841224,0.0221477764450258,3
0.00238052752158416,0.000746563919720758,0.00285335133740731,0.0219692928366883,3
0.00237333438839532,0.000737544307611125,0.00284659198577913,0.0217954451662297,3
0.00236625715152933,0.000728844306661595,0.00284000595085937,0.0216260551283469,3
0.00235929140985999,0.000720448467555755,0.00283358665100087,0.0214609534458535,3
0.00235243298231744,0.000712342276982079,0.00282732783363883,0.0212999793054225,3
0.00234567789430438,0.000704512089885486,0.00282122355497708,0.0211429798351256,3
0.00233902236510632,0.000696945067396724,0.00281526816116075,0.0209898096202018,3
0.00233246279621188,0.00068962911990071,0.00280945627080987,0.0208403302538304,3
0.00232599576046735,0.000682552854761895,0.00280378275880068,0.0206944099199916,3
0.00231961799199686,0.000675705528275075,0.0027982427411917,0.0205519230057726,3
0.00231332637682573,0.000669077001454627,0.00279283156120154,0.0204127497407214,3
0.00230711794415052,0.000662657699314697,0.00278754477615368,0.0202767758610737,3
0.00230098985820435,0.000656438573327865,0.00278237814531145,0.0201438922968726,3
0.00229493941067049,0.000650411066781034,0.00277732761853309,0.0200139948801816,3
0.00228896401360188,0.000644567082775022,0.00277238932568315,0.0198869840727504,3
0.00228306119280735,0.000638898954639091,0.00276755956674199,0.0197627647116363,3
0.00227722858166925,0.000633399418553694,0.00276283480256042,0.0196412457714161,3
0.00227146391535998,0.000628061588194491,0.00275821164621071,0.0195223401417382,3
0.00226576502542755,0.000622878931228311,0.00275368685488972,0.0194059644190748,3
0.0022601298347232,0.000617845247507601,0.00274925732233339,0.0192920387116253,3
0.00225455635264607,0.00061295464882404,0.0027449200717053,0.0191804864564143,3
0.00224904267068192,0.000608201540094819,0.00274067224892523,0.0190712342477025,3
0.00224358695821503,0.000603580601866459,0.00273651111640597,0.0189642116759033,3
0.00223818745859397,0.000599086774031457,0.00273243404716992,0.0188593511762615,3
0.00223262926252652,0.000594056410957735,0.00272767627165796,0.0187533268945152,4
0.00222701117556231,0.000588779189792282,0.00272256699363748,0.0186474952744518,4
0.00222146014568515,0.000583644413945662,0.00271755789753896,0.0185437387841934,4
0.002215974219776,0.000578646810485074,0.00271264606544235,0.0184419969830664,4
0.00221055151983579,0.00057378135209944,0.0027078286916553,0.0183422117550379,4
0.00220519023940826,0.000569043243383657,0.00270310307736896,0.0182443271980195,4
0.00219988864020531,0.000564427908012459,0.00269846662561631,0.0181482895194353,4
0.00219464504892158,0.000559930976738322,0.00269391683651326,0.0180540469376472,4
0.00218945785422599,0.000555548276153292,0.00268945130276396,0.0179615495888551,4
0.00218432550391886,0.000551275818159484,0.00268506770541372,0.0178707494391234,4
0.00217924650224414,0.000547109790097485,0.0026807638098335,0.0177816002012051,4
0.0021742194073469,0.000543046545485934,0.00267653746192139,0.0176940572558618,4
0.00216924282886702,0.000539082595329297,0.0026723865845077,0.0176080775773997,4
0.0021643154256607,0.000535214599954194,0.0026683091739509,0.0175236196631581,4
0.00215943590364177,0.000531439361337751,0.00266430329691264,0.0174406434667103,4
0.00215460301373579,0.00052775381589426,0.00266036708730112,0.0173591103345485,4
0.00214981554993983,0.000524155027689037,0.00265649874337257,0.0172789829460447,4
0.00214507234748185,0.000520640182050671,0.00265269652498125,0.0172002252564896,4
0.00214037228107359,0.000517206579555121,0.00264895875096946,0.0171228024430287,4
0.0021357142632516,0.000513851630356985,0.00264528379668895,0.0170466808533235,4
0.00213109724280124,0.000510572848845202,0.00264167009164644,0.01697182795678,4
0.00212198216148704,0.000504234337645786,0.00263462040476026,0.0168258034536869,4
0.00211301929727816,0.000498173061145447,0.00262779812712846,0.0166844894184356,4
0.00210420140174103,0.000492372407617063,0.00262119242973894,0.0165476615430335,4
0.00209552167946914,0.000486817013365975,0.00261479316039285,0.0164151095387377,4
0.00208697375323488,0.000481492650837359,0.00260859079164202,0.016286636057651,4
0.00207855163230926,0.000476386128318305,0.00260257637345939,0.0161620557123548,4
0.00207024968361876,0.000471485199876838,0.00259674149014789,0.0160411941833361,4
0.00206206260544712,0.000466778484356749,0.00259107822105144,0.015923887405171,4
0.00205398540342397,0.000462255392398651,0.00258557910468241,0.0158099808234743,4
0.0020460133685715,0.000457906060587805,0.00258023710592394,0.0156993287155405,4
0.00203814205720645,0.00045372129194136,0.00257504558600372,0.0155917935683935,4
0.00203036727251684,0.000449692502044451,0.00256999827497018,0.0154872455086672,4
0.002022685047653,0.000445811670228256,0.00256508924643071,0.0153855617793444,4
0.00201509163018956,0.000442071295255698,0.00256031289433826,0.0152866262589223,4
0.00200790534259237,0.000437059181399652,0.00255422931934193,0.0151750997650956,5
0.00200082789893259,0.000432182279234371,0.0025482587859628,0.0150660086824606,5
0.00199384503984735,0.000427479188201594,0.00254244333137273,0.0149597511344394,5
0.00198695312746839,0.000422941433488099,0.00253677699100292,0.0148562181389317,5
0.00198014870812332,0.000418561058859281,0.00253125410228804,0.0147553062319178,5
0.00197342850082338,0.000414330588725749,0.00252586928579104,0.0146569171225792,5
0.00196678938660391,0.000410242993423813,0.00252061742772606,0.0145609573739651,5
0.00196022839864492,0.000406291657401443,0.00251549366376023,0.0144673381070245,5
